,age,occupation,sex,capital_loss,education_num,capital_gain,marital_status,hours_week,over_50kActual,over_50kPredicted
9803,40,3,1,0,13,0,2,30,0,0
9804,28,4,0,0,9,0,4,70,0,0
9805,48,0,1,0,9,0,2,20,0,0
9806,40,3,1,0,10,7298,2,50,1,1
9807,65,1,1,1944,10,0,6,20,0,1
9808,19,1,1,0,10,0,4,40,0,0
9809,33,5,1,0,3,0,2,40,0,0
9810,40,10,1,0,10,0,2,40,1,1
9811,19,1,1,0,10,0,4,50,0,0
9812,42,14,1,0,13,0,2,40,0,1
9813,54,14,1,0,11,0,2,40,0,1
9814,28,4,1,0,10,0,2,50,1,0
9815,78,4,1,0,9,0,6,24,0,0
9816,73,12,1,0,10,0,2,6,1,0
9817,43,1,0,0,9,0,0,45,0,0
9818,53,1,1,0,14,0,2,38,1,1
9819,52,0,1,0,11,0,2,50,1,0
9820,55,3,1,0,5,0,2,48,0,0
9821,46,4,1,0,12,15024,2,50,1,1
9822,38,1,0,0,10,0,5,38,0,0
9823,30,13,0,0,13,4787,4,45,1,1
9824,35,3,1,1485,9,0,2,40,1,1
9825,32,13,1,0,10,0,2,40,1,0
9826,55,12,1,0,9,0,4,38,0,0
9827,33,8,1,0,9,0,2,40,0,0
9828,51,4,1,1977,13,0,2,60,1,1
9829,35,3,0,0,9,0,4,48,0,0
9830,41,12,1,0,9,0,2,40,0,0
9831,48,14,1,1902,4,0,2,40,0,1
9832,23,6,1,0,6,0,4,40,0,0
9833,26,6,0,0,9,0,4,40,0,0
9834,20,0,0,0,8,0,4,35,0,0
9835,28,10,1,1564,13,0,4,50,1,1
9836,67,14,1,0,9,6418,2,58,1,1
9837,30,3,1,0,9,0,2,40,0,0
9838,32,1,0,0,9,0,0,40,0,0
9839,40,4,1,0,7,15024,2,20,1,1
9840,53,12,1,0,13,0,2,40,1,1
9841,38,4,1,0,13,0,2,40,1,0
9842,23,13,0,0,13,0,4,40,0,0
9843,41,4,0,0,13,0,6,45,0,0
9844,20,0,1,0,9,0,4,40,0,0
9845,27,4,0,0,10,0,4,65,0,0
9846,48,12,1,0,9,0,2,50,0,1
9847,25,3,1,0,13,0,4,25,0,0
9848,42,3,1,0,10,0,2,60,1,0
9849,58,8,0,0,14,0,6,15,0,0
9850,28,4,1,0,10,0,2,55,0,0
9851,29,6,1,0,10,0,2,60,0,0
9852,42,10,1,0,15,0,2,40,1,1
9853,70,12,1,0,5,0,0,45,0,0
9854,40,10,1,0,10,0,2,20,0,0
9855,30,7,1,0,9,5013,2,40,0,0
9856,20,7,1,0,9,0,4,32,0,0
9857,26,3,1,0,10,0,2,40,0,0
9858,20,6,1,0,10,0,4,15,0,0
9859,25,13,1,0,13,0,4,40,0,0
9860,34,4,1,0,11,0,2,40,0,0
9861,44,7,1,0,10,0,0,40,0,0
9862,58,12,1,0,7,0,2,40,0,0
9863,25,3,1,0,9,0,4,40,0,0
9864,38,4,1,0,11,0,2,55,1,0
9865,18,12,0,0,10,0,4,20,0,0
9866,41,10,0,0,13,0,2,40,1,1
9867,36,10,0,0,11,0,2,40,1,0
9868,29,4,0,0,10,0,4,50,0,0
9869,30,8,0,0,10,0,4,40,0,0
9870,32,3,1,0,9,0,2,48,0,0
9871,44,7,0,0,8,0,0,40,0,0
9872,51,14,1,0,9,0,2,50,1,0
9873,62,12,1,0,13,0,2,20,1,0
9874,53,10,0,0,14,0,0,40,1,0
9875,37,10,0,1887,14,0,2,15,1,1
9876,44,5,1,1902,10,0,2,80,1,1
9877,33,12,1,0,13,0,2,55,1,0
9878,33,4,1,0,10,0,2,50,1,0
9879,31,1,1,0,9,0,2,45,1,0
9880,27,9,0,0,2,0,3,40,0,0
9881,23,12,1,0,13,0,4,20,0,0
9882,49,4,0,0,6,0,4,40,0,0
9883,35,3,1,0,9,7298,2,60,1,1
9884,21,6,1,0,10,0,4,40,0,0
9885,44,7,1,0,9,0,2,40,0,0
9886,18,1,0,0,9,0,4,25,0,0
9887,27,14,1,0,10,0,2,55,0,0
9888,20,14,1,0,5,0,4,35,0,0
9889,36,10,0,0,13,0,4,45,0,0
9890,45,14,1,0,9,3325,4,40,0,0
9891,28,12,1,0,13,0,2,50,1,0
9892,57,12,0,0,9,0,4,40,0,0
9893,44,12,0,0,7,0,0,44,0,0
9894,45,4,1,0,13,0,2,55,1,1
9895,72,0,1,0,7,0,2,40,0,0
9896,64,0,1,0,10,0,6,4,0,0
9897,38,12,0,0,13,0,2,60,1,0
9898,41,4,1,0,13,7688,2,50,1,1
9899,90,4,1,0,13,0,2,45,0,0
9900,51,4,1,0,13,0,2,37,1,0
9901,33,3,1,0,9,0,2,40,0,0
9902,26,4,1,2258,13,0,4,45,1,0
9903,20,6,1,0,10,0,4,20,0,0
9904,38,10,1,0,10,0,2,44,0,0
9905,26,1,1,0,7,0,2,40,1,0
9906,56,14,1,0,9,0,2,48,1,0
9907,32,10,1,0,12,0,2,45,1,0
9908,27,6,1,0,9,0,2,40,0,0
9909,43,1,1,0,9,0,4,40,0,0
9910,30,1,1,0,10,0,2,40,1,0
9911,42,4,1,0,9,0,2,40,0,0
9912,52,14,1,0,9,0,0,45,0,0
9913,48,14,1,0,9,0,2,50,1,1
9914,55,1,0,0,9,0,0,45,0,0
9915,64,10,1,0,16,0,2,40,1,1
9916,57,10,1,0,15,0,2,60,0,0
9917,38,0,0,0,9,0,2,35,0,0
9918,29,0,1,0,9,0,4,40,0,0
9919,43,8,1,0,10,0,2,48,0,0
9920,35,1,0,0,10,0,0,40,0,0
9921,48,1,0,0,9,0,6,24,0,0
9922,43,1,1,0,10,0,0,50,1,0
9923,38,4,1,0,10,0,2,30,1,0
9924,39,4,1,0,10,0,2,45,1,1
9925,64,1,1,0,5,0,4,40,0,0
9926,44,14,1,0,9,0,2,65,1,1
9927,57,0,1,0,1,0,5,40,0,0
9928,49,4,1,0,13,0,2,40,0,1
9929,58,8,0,0,9,0,0,20,0,0
9930,30,6,1,0,9,0,2,40,0,0
9931,38,12,1,0,10,0,2,55,1,1
9932,58,12,1,0,14,0,2,40,1,1
9933,31,8,1,0,9,0,5,40,0,0
9934,29,13,0,0,11,0,2,35,1,0
9935,49,12,1,0,13,0,2,52,1,1
9936,48,1,0,0,10,0,6,40,1,0
9937,34,9,0,0,4,0,4,30,0,0
9938,36,0,1,0,10,0,2,40,0,0
9939,34,14,1,0,10,0,2,40,1,0
9940,20,14,1,0,7,0,4,15,0,0
9941,35,10,1,0,15,0,2,55,1,1
9942,33,11,1,0,8,0,2,40,0,0
9943,32,3,1,0,9,0,0,40,0,0
9944,57,4,0,0,9,0,2,38,0,1
9945,25,5,0,0,10,0,4,50,0,0
9946,46,3,0,0,13,0,4,40,0,0
9947,42,3,1,0,9,0,4,40,0,0
9948,29,8,0,0,9,0,5,40,0,0
9949,56,11,1,0,9,4101,0,38,0,0
9950,23,7,1,2179,9,0,2,60,0,0
9951,21,8,0,2001,9,0,4,25,0,0
9952,32,10,1,0,10,0,2,45,0,0
9953,32,12,1,0,10,0,2,32,0,0
9954,22,8,1,0,10,0,4,25,0,0
9955,26,1,1,0,9,0,4,40,0,0
9956,40,3,1,0,9,4064,2,40,0,0
9957,57,7,1,0,9,0,2,40,0,0
9958,52,14,1,0,9,0,2,40,1,0
9959,30,11,1,0,13,0,2,40,0,0
9960,48,10,1,0,12,0,2,40,0,0
9961,20,0,1,0,9,0,4,60,0,0
9962,38,12,0,0,6,0,0,40,0,0
9963,41,10,1,2415,14,0,2,50,1,1
9964,45,7,1,0,9,0,2,44,1,0
9965,31,0,0,0,13,0,2,25,1,0
9966,30,7,1,0,5,0,4,40,0,0
9967,42,0,1,0,10,0,4,45,0,0
9968,24,1,1,0,5,0,4,40,0,0
9969,35,4,1,0,10,0,4,45,1,0
9970,39,13,1,0,13,3137,2,40,0,0
9971,30,13,1,0,10,0,2,50,1,0
9972,23,7,1,0,9,0,2,45,0,0
9973,25,1,0,0,10,0,3,22,0,0
9974,33,10,1,0,10,0,4,52,0,0
9975,49,7,0,0,3,0,3,20,0,0
9976,52,10,1,0,10,0,2,40,0,0
9977,38,4,1,0,13,3325,0,40,0,0
9978,43,6,1,0,10,0,2,40,1,0
9979,70,8,1,0,9,0,2,16,0,0
9980,39,12,0,0,9,0,2,36,0,0
9981,38,12,1,0,13,0,4,45,1,0
9982,37,4,1,0,10,4386,2,50,1,1
9983,48,3,1,0,13,0,2,50,0,1
9984,44,1,1,0,9,0,2,40,0,1
9985,41,4,1,0,13,0,2,60,1,1
9986,32,14,1,0,11,0,2,45,1,0
9987,25,14,1,0,5,0,2,45,0,0
9988,47,4,1,0,10,0,2,55,1,1
9989,38,4,1,0,9,0,2,40,0,0
9990,36,14,1,0,9,0,0,45,0,0
9991,31,8,0,0,12,0,2,35,1,0
9992,62,1,0,0,9,0,4,38,0,0
9993,45,3,1,1902,10,0,2,40,1,1
9994,58,4,1,0,14,0,2,60,1,1
9995,48,6,0,0,9,0,0,40,0,0
9996,29,14,1,0,9,0,2,40,0,0
9997,38,13,1,0,13,0,2,45,1,1
9998,30,12,1,0,11,4064,2,40,0,0
9999,63,4,1,0,10,0,2,40,1,0
10000,23,10,1,0,10,0,4,10,0,0
10001,44,4,1,0,14,0,2,40,1,1
10002,51,1,1,0,9,0,2,50,0,0
10003,48,10,1,1902,14,0,2,40,1,1
10004,48,4,1,0,13,15024,2,70,1,1
10005,51,7,1,1902,9,0,2,40,1,1
10006,22,0,1,1721,10,0,4,40,0,0
10007,53,3,1,0,9,0,2,40,0,0
10008,23,8,1,0,3,0,4,40,0,0
10009,41,10,1,0,13,0,2,40,0,1
10010,51,12,1,0,14,0,2,40,1,1
10011,21,6,1,0,10,0,4,40,0,0
10012,47,3,1,0,9,5178,2,40,1,1
10013,27,5,1,0,3,0,4,50,0,0
10014,50,3,1,0,6,0,2,40,1,0
10015,66,12,1,0,9,0,2,60,1,0
10016,35,1,0,0,11,14344,4,40,1,1
10017,39,1,1,0,10,0,2,40,1,0
10018,44,10,1,0,15,99999,2,60,1,1
10019,26,3,1,0,10,0,2,40,1,0
10020,33,3,1,0,9,0,2,60,0,1
10021,36,1,0,0,9,0,2,40,0,1
10022,22,6,1,0,6,0,4,40,0,0
10023,50,3,1,0,10,0,2,48,1,1
10024,32,0,1,0,9,0,4,40,0,0
10025,62,4,0,0,9,0,6,36,0,0
10026,47,13,1,0,10,4064,2,40,0,0
10027,35,12,1,0,13,7688,2,60,1,1
10028,59,0,1,0,10,0,2,40,1,0
10029,36,10,1,0,12,0,2,48,1,1
10030,62,10,1,0,10,0,0,40,0,0
10031,40,8,0,0,9,0,3,40,0,0
10032,31,5,1,0,5,0,4,40,0,0
10033,69,8,1,0,5,1424,2,35,0,0
10034,37,4,1,0,14,0,4,40,0,0
10035,51,4,1,0,10,0,2,60,1,0
10036,31,3,1,0,13,0,2,44,1,1
10037,41,12,1,0,14,0,2,20,0,0
10038,28,4,0,0,14,0,2,30,1,0
10039,35,12,1,0,9,0,2,40,0,0
10040,35,5,1,0,9,0,2,55,0,0
10041,21,1,1,0,10,0,4,40,0,0
10042,51,14,1,0,13,0,2,40,1,1
10043,54,3,1,0,6,0,2,36,0,0
10044,43,7,1,0,6,0,4,40,0,0
10045,43,10,1,0,13,0,2,40,1,0
10046,47,8,1,0,9,0,2,60,1,0
10047,25,10,0,0,11,0,4,30,0,0
10048,64,0,1,0,13,0,2,40,1,0
10049,51,14,1,0,8,0,5,40,0,0
10050,39,10,1,0,14,7688,2,40,1,1
10051,58,1,0,0,9,0,0,40,0,0
10052,42,6,1,0,9,0,2,40,0,0
10053,36,4,1,0,13,0,2,55,1,1
10054,41,3,0,0,11,0,0,40,0,0
10055,30,10,1,0,14,0,2,50,1,0
10056,23,13,0,0,11,0,4,40,0,0
10057,40,3,1,0,9,0,0,40,0,0
10058,44,3,1,0,9,0,2,65,1,0
10059,28,12,1,0,13,0,4,40,0,0
10060,43,10,1,0,14,0,0,40,0,0
10061,49,5,1,0,15,0,4,48,0,1
10062,24,4,0,0,13,0,4,40,0,0
10063,61,14,1,0,9,0,2,40,1,0
10064,55,4,1,0,10,0,2,25,0,0
10065,65,8,1,0,7,0,2,20,0,0
10066,61,14,1,0,9,0,2,40,0,0
10067,27,10,1,0,12,0,4,40,0,0
10068,31,7,1,0,9,0,2,40,0,0
10069,38,12,1,0,9,0,2,55,0,0
10070,28,10,0,0,13,2354,0,60,0,0
10071,36,5,1,0,11,0,2,99,0,0
10072,26,13,1,0,9,0,4,40,0,0
10073,26,7,1,0,9,0,2,45,0,0
10074,41,1,1,0,9,0,2,45,0,1
10075,30,3,1,0,6,0,2,40,0,0
10076,53,3,1,0,3,5178,2,40,1,1
10077,47,12,1,0,9,0,2,40,0,0
10078,30,10,1,0,13,99999,2,35,1,1
10079,19,12,1,0,8,1055,4,40,0,0
10080,35,3,1,0,5,0,2,40,0,0
10081,50,3,1,0,10,0,2,40,0,0
10082,26,1,0,0,13,0,4,40,0,0
10083,33,10,1,0,14,15024,2,40,1,1
10084,23,12,1,0,8,0,4,45,0,0
10085,23,1,0,0,13,0,4,40,0,0
10086,37,4,0,0,13,0,0,40,1,0
10087,22,14,1,0,9,0,2,50,0,0
10088,44,4,1,0,14,0,2,55,1,1
10089,36,3,1,0,6,0,2,40,0,0
10090,46,4,0,0,14,0,0,8,0,0
10091,28,13,0,0,11,0,0,40,0,0
10092,32,8,0,0,9,0,2,5,0,0
10093,29,4,0,0,11,0,4,40,0,0
10094,24,12,1,0,12,0,4,40,0,0
10095,46,1,0,0,10,0,4,36,0,0
10096,56,4,0,0,8,0,6,40,0,0
10097,37,8,0,0,9,0,0,30,0,0
10098,22,1,0,0,9,0,4,40,0,0
10099,26,1,1,0,13,0,4,40,0,0
10100,29,10,1,0,9,0,2,40,1,0
10101,48,1,0,0,9,0,0,30,0,0
10102,30,7,0,0,9,0,4,35,0,0
10103,34,4,0,0,10,0,2,48,1,1
10104,46,10,1,0,14,15024,2,50,1,1
10105,57,3,1,0,8,0,2,40,0,0
10106,18,7,1,0,8,0,4,4,0,0
10107,22,4,0,0,10,0,2,40,0,0
10108,30,14,1,0,9,0,2,40,1,0
10109,27,10,1,0,13,0,4,50,0,0
10110,27,4,0,0,9,0,4,37,0,0
10111,80,10,0,0,14,0,6,10,0,0
10112,28,13,0,0,11,0,4,38,0,0
10113,24,8,1,0,13,0,4,55,0,0
10114,46,8,1,0,9,0,2,40,0,0
10115,19,6,1,0,10,0,4,27,0,0
10116,45,1,1,0,9,0,2,35,0,0
10117,67,0,1,0,14,0,2,40,1,0
10118,34,10,1,0,10,0,4,35,0,0
10119,52,7,0,0,9,0,2,40,0,1
10120,36,3,1,0,11,0,4,40,0,0
10121,76,0,1,0,5,0,6,25,0,0
10122,36,10,1,0,13,14084,0,40,1,1
10123,38,3,1,0,9,0,2,40,1,0
10124,59,12,1,0,13,0,2,72,0,0
10125,30,1,0,0,9,0,4,50,0,0
10126,40,10,1,0,12,0,4,40,1,0
10127,32,8,0,0,10,0,0,30,0,0
10128,36,5,1,0,9,0,0,50,0,0
10129,70,5,1,0,11,0,2,40,0,0
10130,53,10,1,0,9,0,2,42,1,0
10131,31,5,1,0,9,0,4,45,0,0
10132,67,11,1,0,6,0,2,16,0,0
10133,36,3,1,0,9,0,2,40,1,0
10134,18,3,1,0,7,0,4,40,0,0
10135,35,10,1,0,13,0,2,40,1,1
10136,49,7,0,0,8,0,0,40,0,0
10137,45,12,1,0,9,0,2,60,0,1
10138,59,12,1,0,9,0,2,60,1,0
10139,27,3,1,0,9,0,2,40,1,0
10140,23,1,1,0,10,0,4,45,0,0
10141,34,4,0,0,10,2174,4,50,0,0
10142,43,10,1,1902,15,0,2,50,1,1
10143,55,14,1,0,9,0,2,40,0,0
10144,31,1,1,0,10,0,2,40,0,0
10145,56,3,0,0,9,0,0,40,0,0
10146,42,7,0,0,7,0,4,40,0,0
10147,42,7,1,0,9,0,0,40,0,0
10148,49,4,1,0,13,0,2,40,0,1
10149,21,0,0,0,10,0,4,40,0,0
10150,44,3,1,0,9,0,2,40,0,0
10151,54,3,0,0,10,0,6,50,0,0
10152,41,7,1,0,9,0,2,40,0,0
10153,21,7,1,0,11,0,4,40,0,0
10154,34,13,0,0,10,0,4,40,0,0
10155,47,3,0,0,9,0,0,43,0,0
10156,21,3,1,0,9,0,4,13,0,0
10157,49,10,1,0,14,0,2,40,1,1
10158,42,4,1,0,15,0,4,15,0,0
10159,42,10,1,0,15,0,2,50,1,1
10160,40,10,0,0,11,0,2,36,0,1
10161,24,1,0,0,10,0,4,40,0,0
10162,19,12,0,0,10,0,4,38,0,0
10163,43,14,1,0,9,0,0,45,0,0
10164,43,1,0,0,9,0,4,40,0,0
10165,28,1,1,0,12,0,4,40,0,0
10166,47,8,1,0,11,0,2,40,0,0
10167,55,8,1,0,9,0,2,40,0,0
10168,57,14,1,0,9,0,2,55,0,0
10169,27,4,1,0,14,0,2,45,1,0
10170,39,5,1,0,9,0,4,40,0,0
10171,50,10,1,0,13,0,5,40,1,0
10172,21,0,1,0,11,0,4,40,0,0
10173,68,12,1,0,10,0,2,40,1,0
10174,34,1,0,0,10,0,4,38,0,0
10175,39,12,0,0,13,8614,4,50,1,1
10176,73,5,1,0,4,0,2,40,0,0
10177,39,8,0,0,10,0,4,25,0,0
10178,66,10,1,0,10,0,2,40,0,0
10179,37,1,1,0,9,0,2,42,0,0
10180,32,1,1,0,9,0,2,40,0,0
10181,22,5,1,0,11,0,4,75,0,0
10182,56,1,0,0,9,0,4,40,0,0
10183,46,8,1,0,9,0,2,43,1,0
10184,47,12,1,0,3,0,2,55,1,0
10185,20,12,1,0,9,0,4,40,0,0
10186,34,1,0,0,9,0,4,36,0,0
10187,23,8,1,0,10,0,4,50,0,0
10188,37,10,0,1887,11,0,2,35,1,1
10189,44,4,1,1902,14,0,2,40,1,1
10190,49,3,1,0,9,0,2,40,0,0
10191,21,1,1,0,10,0,4,40,0,0
10192,30,3,1,0,13,0,2,30,0,0
10193,17,12,1,0,6,0,4,30,0,0
10194,37,3,1,0,9,0,2,40,0,0
10195,56,12,0,0,6,0,2,30,1,0
10196,34,10,0,0,15,0,4,60,1,1
10197,19,3,1,0,8,0,4,47,0,0
10198,32,3,1,0,9,0,2,40,0,0
10199,52,1,1,0,10,0,0,40,0,0
10200,31,1,0,0,13,0,2,40,1,0
10201,53,3,1,0,8,0,2,40,1,0
10202,42,7,0,0,10,0,0,40,0,0
10203,32,5,1,0,3,0,5,60,0,0
10204,30,0,1,0,4,0,4,40,0,0
10205,24,4,0,0,13,2174,4,40,0,0
10206,46,1,0,0,11,0,5,40,0,0
10207,21,1,1,0,9,0,4,20,0,0
10208,46,3,1,0,11,0,2,40,1,1
10209,63,4,1,0,10,0,6,35,0,0
10210,40,13,0,0,12,0,0,40,0,0
10211,39,12,1,0,10,0,2,40,1,0
10212,30,4,1,0,10,4416,4,40,0,0
10213,39,1,1,0,10,0,2,40,1,0
10214,32,10,1,0,13,0,2,45,1,0
10215,40,3,1,0,9,0,4,40,0,0
10216,83,12,1,0,9,0,0,20,0,0
10217,20,13,1,0,9,0,2,40,0,0
10218,37,4,1,0,13,0,2,60,1,0
10219,33,12,0,0,9,0,2,45,0,1
10220,58,4,1,0,14,15024,2,40,1,1
10221,28,5,0,0,9,0,4,35,0,0
10222,42,10,0,1564,13,0,4,38,1,1
10223,20,4,1,2001,10,0,4,40,0,0
10224,70,0,0,0,5,0,6,25,0,0
10225,39,4,1,0,13,3103,2,50,1,1
10226,38,12,1,0,10,0,2,40,0,0
10227,42,4,1,1902,14,0,2,60,1,1
10228,43,10,0,1887,10,0,2,50,1,1
10229,34,10,1,0,13,0,2,60,0,0
10230,35,7,1,0,10,0,2,50,1,0
10231,39,4,0,0,13,0,2,55,1,1
10232,58,10,1,0,9,0,2,40,0,1
10233,29,4,0,0,12,0,4,38,0,0
10234,67,0,1,419,7,0,2,3,0,0
10235,44,10,1,0,13,0,2,40,1,1
10236,50,12,0,0,10,0,0,40,0,0
10237,58,12,0,0,9,0,6,35,1,0
10238,39,1,0,0,9,0,0,40,0,0
10239,29,10,1,2129,10,0,2,50,0,0
10240,42,8,1,0,11,0,2,45,1,0
10241,19,3,1,0,9,0,2,25,0,0
10242,61,13,0,0,9,0,6,40,0,0
10243,31,1,1,0,13,0,2,50,1,0
10244,46,4,1,0,13,0,2,44,1,1
10245,42,4,0,0,14,0,0,70,0,0
10246,50,4,1,0,13,0,0,55,1,1
10247,45,10,0,0,14,0,0,42,0,0
10248,25,3,1,0,9,0,4,40,0,0
10249,40,10,0,0,14,0,2,40,1,1
10250,19,8,0,0,9,0,2,15,0,0
10251,57,1,0,0,9,0,2,40,0,1
10252,17,6,1,0,7,0,4,15,0,0
10253,29,12,1,1887,9,0,2,55,1,1
10254,48,10,0,0,10,7298,2,40,1,1
10255,20,1,0,0,10,0,4,46,0,0
10256,73,11,1,0,9,0,2,30,0,0
10257,37,12,0,0,13,0,4,40,0,0
10258,44,12,0,0,9,0,4,40,0,0
10259,34,11,1,0,10,0,2,60,0,0
10260,46,10,1,1977,13,0,2,60,1,1
10261,22,14,1,0,10,0,4,40,0,0
10262,21,7,1,0,10,0,4,35,0,0
10263,46,7,0,1602,13,0,4,8,0,0
10264,40,3,1,0,9,0,2,32,0,0
10265,63,4,1,0,10,15024,2,40,1,1
10266,24,1,0,0,9,0,4,35,0,0
10267,46,3,1,0,9,0,2,40,1,0
10268,18,8,1,0,10,0,4,30,0,0
10269,29,10,1,0,14,0,2,15,0,0
10270,25,11,1,0,10,3137,2,40,0,0
10271,32,7,1,0,10,0,0,40,0,0
10272,19,13,0,0,10,0,4,10,0,0
10273,50,12,1,1887,9,0,2,55,1,1
10274,40,3,1,2377,12,0,2,50,0,0
10275,45,14,0,0,9,5178,2,40,1,1
10276,21,8,1,0,10,0,4,40,0,0
10277,53,3,1,0,11,0,2,40,0,0
10278,49,8,0,0,4,0,0,35,0,0
10279,37,4,1,0,13,0,2,50,1,1
10280,44,8,0,0,10,0,0,40,0,0
10281,55,0,1,0,14,0,2,50,1,0
10282,59,8,0,1504,9,0,6,19,0,0
10283,51,10,0,0,9,0,6,35,0,0
10284,20,0,0,0,9,0,4,40,0,0
10285,66,0,1,0,4,0,2,32,0,0
10286,42,4,1,0,15,15024,2,40,1,1
10287,18,0,0,0,8,0,4,12,0,0
10288,26,14,1,0,9,0,4,40,0,0
10289,23,0,0,0,10,0,5,40,0,0
10290,49,0,1,0,5,0,0,40,0,0
10291,43,4,1,0,14,0,2,40,1,1
10292,39,1,1,0,13,0,0,40,0,0
10293,44,10,1,0,10,0,2,35,1,0
10294,36,8,1,0,13,7298,2,36,1,1
10295,46,10,0,0,13,0,0,32,0,0
10296,49,12,1,0,16,0,2,60,0,1
10297,53,9,0,0,9,0,2,40,0,0
10298,30,10,1,0,9,0,2,50,0,0
10299,55,1,0,0,9,0,6,40,0,0
10300,31,1,0,0,9,0,2,27,0,0
10301,29,8,0,0,7,0,5,40,0,0
10302,31,7,1,0,13,4064,2,40,0,0
10303,31,6,1,0,9,0,5,65,0,0
10304,26,12,0,0,10,0,4,37,0,0
10305,43,4,1,0,10,0,2,55,1,0
10306,53,1,0,0,9,0,0,40,0,0
10307,27,4,1,0,10,0,2,40,0,0
10308,27,10,1,0,14,0,4,20,0,0
10309,51,3,0,0,16,4787,0,60,1,1
10310,45,4,0,0,9,0,0,38,1,0
10311,46,10,0,0,10,0,0,40,1,0
10312,60,14,1,0,4,0,2,50,1,0
10313,72,4,1,0,13,0,2,40,0,0
10314,22,3,1,0,7,0,4,40,0,0
10315,45,4,0,0,13,0,5,55,0,1
10316,36,10,0,0,10,0,2,4,0,0
10317,38,4,0,0,10,0,2,38,1,0
10318,61,7,1,0,4,0,3,40,0,0
10319,62,12,1,0,10,0,2,25,0,0
10320,51,0,1,0,9,0,2,40,0,0
10321,54,14,1,0,9,7688,2,60,1,1
10322,25,8,1,0,9,0,4,40,0,0
10323,26,11,1,0,9,0,2,40,1,0
10324,47,1,0,0,9,0,0,40,0,0
10325,57,0,1,0,9,0,0,20,0,0
10326,30,8,0,0,9,0,4,40,0,0
10327,38,3,1,0,11,0,2,40,1,0
10328,41,3,1,0,9,0,2,40,0,1
10329,35,6,1,0,9,0,2,40,0,0
10330,44,1,0,0,10,0,6,32,0,0
10331,24,4,0,0,9,0,2,45,0,0
10332,49,4,1,0,13,15024,2,40,1,1
10333,27,13,1,0,9,0,2,40,0,0
10334,69,8,0,0,9,0,0,32,0,0
10335,25,3,1,0,10,3103,2,50,1,1
10336,56,14,1,0,9,0,0,30,0,0
10337,23,8,0,0,10,4650,4,40,0,0
10338,48,3,1,0,9,0,2,40,0,0
10339,52,7,1,0,9,0,2,40,0,1
10340,58,1,1,0,13,3325,0,40,0,0
10341,44,0,0,0,13,0,2,16,1,0
10342,40,12,1,0,9,0,2,60,0,0
10343,17,6,1,0,7,0,4,30,0,0
10344,21,12,0,0,10,0,4,20,0,0
10345,73,8,1,0,9,0,2,30,0,0
10346,17,0,1,0,6,0,4,40,0,0
10347,34,1,0,0,12,0,4,40,0,0
10348,33,3,1,0,11,0,2,40,0,0
10349,24,8,0,0,13,0,4,30,0,0
10350,40,1,1,0,11,0,2,40,1,0
10351,59,4,1,0,10,0,2,40,1,1
10352,19,9,0,0,10,0,4,40,0,0
10353,53,14,1,0,5,0,2,40,0,0
10354,32,12,1,1887,13,0,2,40,1,1
10355,34,3,1,0,10,0,4,40,0,0
10356,22,5,1,0,11,0,4,35,0,0
10357,27,3,1,1876,10,0,4,45,0,0
10358,36,1,0,0,10,0,4,40,0,0
10359,31,12,1,0,12,0,2,40,0,1
10360,67,0,1,0,14,0,2,10,0,1
10361,28,10,1,0,11,0,4,40,0,0
10362,21,10,1,0,10,0,4,20,0,0
10363,24,8,0,0,9,0,0,40,0,0
10364,69,12,1,0,9,0,2,24,0,0
10365,19,8,0,0,9,0,4,15,0,0
10366,26,3,1,0,13,0,4,40,0,0
10367,36,0,0,0,13,0,4,50,0,0
10368,24,3,1,0,9,0,2,60,1,0
10369,22,1,0,0,10,0,4,20,0,0
10370,21,1,1,0,10,0,4,30,0,0
10371,44,5,1,0,9,0,2,40,1,0
10372,42,3,1,0,9,0,0,45,0,0
10373,17,12,0,0,7,0,4,36,0,0
10374,43,4,1,0,13,0,2,50,0,1
10375,20,8,0,0,10,0,4,10,0,0
10376,75,8,1,2467,9,0,2,40,0,0
10377,49,3,1,0,4,0,2,50,0,0
10378,66,10,1,0,13,0,2,99,0,0
10379,35,7,0,0,9,0,4,48,0,0
10380,40,8,1,0,9,0,0,40,0,0
10381,22,3,1,0,7,0,4,40,0,0
10382,65,4,1,0,10,20051,2,40,1,1
10383,36,7,1,0,9,0,2,45,0,0
10384,23,12,1,0,11,0,4,40,0,0
10385,49,4,1,0,9,0,2,60,1,0
10386,67,0,1,0,10,0,2,6,0,0
10387,19,12,1,0,10,0,4,15,0,0
10388,46,10,1,0,13,0,2,40,1,1
10389,40,3,1,0,6,0,2,40,0,0
10390,19,8,0,0,9,0,4,20,0,0
10391,35,10,1,0,14,0,2,38,0,1
10392,29,3,1,0,9,0,2,40,0,0
10393,53,7,1,0,5,0,2,40,0,0
10394,32,3,1,0,9,0,4,40,0,0
10395,27,4,1,0,9,0,2,50,0,0
10396,55,7,1,0,10,0,2,40,0,0
10397,51,11,1,0,13,0,2,40,1,1
10398,47,10,0,0,11,0,4,40,0,0
10399,57,10,1,0,15,0,2,40,0,1
10400,42,10,0,1340,10,0,4,40,0,0
10401,48,4,0,0,13,0,2,25,1,0
10402,42,3,1,0,9,0,0,40,0,0
10403,34,13,1,0,16,0,2,20,0,0
10404,45,8,1,0,4,0,4,10,0,0
