,id,age,education_num,capital_gain,capital_loss,hours_week,over_50k,workclass,education_level,marital_status,occupation,relationship,race,sex,country
42767,42768,64,11,0,0,50,0,4,8,2,1,0,4,1,39
44949,44950,38,9,0,0,30,0,4,11,4,12,4,4,0,39
2959,2960,48,6,0,0,80,0,5,0,2,5,0,4,1,39
12045,12046,25,13,0,0,35,0,4,9,4,1,3,2,1,39
46589,46590,38,14,0,0,40,1,4,12,0,13,4,4,0,0
1018,1019,22,9,0,0,40,0,4,11,0,3,1,4,1,39
21653,21654,38,13,0,1740,40,0,2,9,2,3,0,4,1,39
25576,25577,30,13,0,0,40,1,4,9,4,12,1,4,1,39
47131,47132,29,6,0,0,40,0,4,0,2,3,0,4,1,39
4346,4347,54,9,0,0,40,0,4,11,4,1,4,4,0,39
20171,20172,25,2,0,0,25,0,4,3,4,8,2,4,1,8
38579,38580,37,6,0,0,30,0,6,0,2,3,0,4,1,39
44672,44673,57,13,0,1977,40,1,5,9,2,4,0,4,1,39
37112,37113,58,9,0,1741,40,0,7,11,4,1,1,4,1,39
12725,12726,39,13,0,0,40,1,4,9,2,3,0,1,1,30
31069,31070,26,9,0,0,40,0,4,11,4,14,3,4,1,39
41095,41096,20,10,0,0,40,0,4,15,4,13,3,4,1,39
42854,42855,50,13,0,0,40,0,4,9,2,12,0,4,1,39
792,793,18,10,0,0,33,0,0,15,4,0,3,4,1,39
42502,42503,21,10,0,0,20,0,4,15,4,1,3,4,0,39
28686,28687,49,9,0,0,40,0,0,11,2,0,0,4,1,39
39124,39125,49,9,0,0,35,0,4,11,6,4,1,2,0,39
17600,17601,43,9,0,0,50,0,4,11,4,4,1,4,0,39
47535,47536,22,12,0,0,40,0,4,7,4,5,1,2,0,39
16297,16298,46,9,0,0,40,0,4,11,2,3,0,4,1,39
6478,6479,43,11,15024,0,40,1,4,8,2,4,0,4,1,39
38439,38440,30,5,0,0,40,0,4,6,0,4,4,4,0,39
7309,7310,38,9,0,0,40,1,4,11,2,4,2,4,1,39
40721,40722,34,9,0,0,40,0,4,11,0,7,2,4,0,0
17013,17014,41,13,0,0,40,1,4,9,2,12,0,4,1,39
36918,36919,30,11,0,0,40,0,7,8,4,10,1,4,0,39
30452,30453,39,9,0,0,60,0,4,11,0,14,3,4,1,39
18479,18480,40,13,0,0,60,1,4,9,2,10,0,4,1,21
19584,19585,64,3,0,0,70,0,6,4,2,5,0,4,1,2
20237,20238,21,7,0,0,40,0,4,1,4,5,4,4,1,39
5702,5703,39,9,0,0,40,1,4,11,2,3,0,4,1,39
44031,44032,72,9,0,0,30,0,4,11,2,1,0,4,1,39
22225,22226,35,15,4787,0,45,1,0,14,4,0,1,1,1,24
773,774,37,11,0,0,24,1,4,8,2,13,5,4,0,39
36564,36565,20,10,0,0,25,0,0,15,4,0,1,4,1,39
34248,34249,41,9,0,0,40,0,4,11,0,8,4,4,0,39
20154,20155,34,10,0,0,40,0,4,15,4,1,3,4,1,39
32301,32302,65,4,0,1411,40,0,2,5,2,4,0,4,1,39
16405,16406,32,9,0,0,40,0,4,11,2,14,0,4,1,39
24328,24329,52,4,0,0,7,0,4,5,4,8,3,4,0,39
47844,47845,33,9,0,0,70,1,6,11,2,12,0,4,1,39
39812,39813,59,10,0,0,40,0,0,15,2,0,0,3,1,33
32760,32761,27,9,0,0,40,1,4,11,2,6,0,4,1,39
45133,45134,44,10,0,0,40,0,4,15,0,6,2,2,1,39
24077,24078,23,10,0,0,30,0,4,15,4,8,3,4,0,39
26226,26227,35,13,0,0,45,0,4,9,4,4,1,4,0,39
12467,12468,47,9,0,0,50,1,4,11,2,3,0,4,1,39
19774,19775,23,13,0,0,15,0,2,9,4,10,3,4,0,39
44017,44018,50,1,0,0,40,0,4,13,4,8,1,2,0,14
41936,41937,38,9,0,0,50,1,4,11,2,4,0,4,1,39
32099,32100,55,10,0,0,10,0,4,15,5,4,4,4,0,39
37573,37574,22,11,0,0,52,0,4,8,4,8,2,2,1,39
26618,26619,62,15,0,0,16,0,6,14,2,10,0,4,1,39
24018,24019,52,10,0,0,60,1,6,15,2,13,0,4,1,39
47896,47897,23,10,0,0,40,0,4,15,4,12,1,4,1,39
42153,42154,34,9,0,0,40,0,4,11,4,7,2,4,1,39
18013,18014,39,13,0,1977,45,1,4,9,2,14,0,4,1,30
44171,44172,24,10,0,0,40,0,4,15,4,1,1,4,0,24
2033,2034,47,9,0,0,40,0,4,11,2,3,0,2,1,39
34418,34419,32,4,0,0,35,0,4,5,3,5,2,4,1,26
29704,29705,24,10,0,0,40,0,4,15,4,6,3,4,1,39
35382,35383,18,8,0,0,4,0,4,2,4,7,3,4,1,39
23414,23415,36,7,0,0,32,0,4,1,5,4,1,4,0,39
12767,12768,20,10,0,0,20,0,4,15,4,10,1,3,0,39
34347,34348,47,9,0,0,40,0,5,11,2,12,5,4,0,39
45483,45484,40,14,0,0,80,0,7,12,4,3,1,4,1,39
33828,33829,50,9,0,0,12,0,4,11,0,9,4,2,0,39
32020,32021,21,10,0,1762,28,0,4,15,4,12,3,4,0,39
17507,17508,22,10,0,0,16,0,4,15,4,12,3,4,0,39
35471,35472,59,6,0,0,40,0,6,0,2,3,0,4,1,39
17466,17467,36,10,0,0,12,1,4,15,2,1,5,4,0,39
43294,43295,18,9,0,0,9,0,4,11,4,12,1,4,0,39
4531,4532,22,10,0,0,40,0,0,15,4,0,3,4,1,39
33467,33468,50,9,0,0,60,1,5,11,2,4,0,4,1,39
13551,13552,40,16,3103,0,40,1,4,10,2,4,0,1,1,19
45860,45861,24,13,0,0,37,0,4,9,4,4,3,4,0,39
8872,8873,53,9,7688,0,35,1,1,11,2,1,5,4,0,39
10970,10971,21,9,0,0,30,0,4,11,4,12,3,4,0,39
32900,32901,48,13,0,0,48,0,4,9,0,4,4,4,0,39
4482,4483,26,10,0,0,40,0,4,15,4,4,4,2,0,39
8022,8023,32,7,0,0,49,0,0,1,0,0,1,4,0,39
45599,45600,55,9,0,0,40,0,4,11,2,5,0,4,1,39
30369,30370,20,10,0,0,18,0,0,15,4,0,3,4,0,0
9137,9138,66,7,0,0,26,0,4,1,2,12,0,4,1,39
31307,31308,27,11,0,0,20,0,0,8,2,0,0,4,1,39
20179,20180,54,4,0,0,40,0,4,5,2,3,0,4,1,39
28102,28103,24,9,0,0,60,0,4,11,4,3,3,4,1,39
12283,12284,46,9,0,0,40,0,2,11,4,3,3,4,1,39
15740,15741,45,9,0,0,40,0,2,11,0,8,3,2,0,39
43163,43164,28,9,0,0,40,0,7,11,4,1,3,2,0,39
35716,35717,25,10,0,0,45,0,4,15,4,13,1,4,1,39
25325,25326,18,10,0,0,30,0,4,15,4,8,3,4,1,39
46148,46149,19,10,0,0,30,0,4,15,4,4,1,4,0,39
44164,44165,55,3,0,0,40,0,5,4,2,12,0,4,1,5
6624,6625,90,7,0,0,40,0,4,1,2,3,0,4,1,39
9422,9423,62,13,0,0,30,1,4,9,2,1,5,4,0,39
24929,24930,29,10,0,0,50,0,4,15,2,1,0,2,1,39
37004,37005,47,9,0,1876,48,0,6,11,4,8,1,4,0,39
48183,48184,27,9,4386,0,40,1,4,11,2,1,0,4,1,39
39763,39764,27,9,0,0,40,0,4,11,4,3,1,2,1,39
24795,24796,29,9,0,0,40,0,4,11,2,1,5,2,0,39
42895,42896,47,5,4386,0,48,1,4,6,2,3,0,4,1,39
5102,5103,62,10,0,0,40,0,4,15,2,8,0,4,1,39
37599,37600,48,7,0,0,55,0,6,1,2,3,0,4,1,39
41687,41688,26,10,0,0,45,0,4,15,0,12,1,4,1,39
29250,29251,33,9,0,0,50,0,6,11,0,3,1,4,1,39
3215,3216,32,10,0,0,55,0,4,15,2,3,0,4,1,12
40474,40475,36,9,0,0,40,0,4,11,2,14,0,4,1,39
47961,47962,32,7,0,0,40,0,4,1,2,6,0,4,1,39
8516,8517,18,5,0,0,32,0,4,6,4,12,3,3,0,39
23819,23820,58,9,0,0,70,0,6,11,2,5,0,4,1,39
11268,11269,32,10,0,0,40,0,4,15,0,1,4,4,0,39
11852,11853,50,14,0,0,40,1,6,12,2,10,5,4,0,2
19693,19694,43,9,0,0,40,0,4,11,0,8,3,1,0,35
2930,2931,21,10,0,0,5,0,0,15,4,0,3,4,0,39
26546,26547,62,10,0,1617,33,0,4,15,5,12,4,4,0,39
46898,46899,52,13,0,0,40,1,4,9,2,4,0,4,1,39
46946,46947,30,9,0,0,40,0,0,11,4,0,1,2,0,39
45453,45454,51,9,0,0,99,0,0,11,2,0,0,4,1,39
33244,33245,42,10,0,0,52,0,4,15,2,3,0,4,1,39
45204,45205,73,9,0,0,7,0,4,11,6,12,1,4,0,39
34168,34169,20,10,0,0,40,0,0,15,4,0,3,4,1,39
8071,8072,18,7,0,0,15,0,4,1,4,6,3,4,1,39
31341,31342,29,9,0,0,40,0,4,11,4,1,3,4,0,39
28787,28788,18,10,0,0,40,0,4,15,4,1,3,4,1,39
3420,3421,22,10,0,0,50,0,4,15,4,8,1,4,1,39
42167,42168,29,13,0,1564,40,1,4,9,4,12,1,4,1,39
45974,45975,43,10,0,0,40,1,4,15,2,3,0,4,1,39
30870,30871,56,13,0,0,20,1,6,9,2,4,0,4,1,39
34890,34891,50,14,0,0,55,1,4,12,2,4,0,4,1,39
6130,6131,51,13,0,0,45,0,4,9,0,10,1,4,1,39
38297,38298,28,3,2176,0,52,0,4,4,4,8,2,4,1,26
42871,42872,27,10,0,0,38,0,4,15,4,8,1,4,1,26
42385,42386,43,9,5721,0,40,0,4,11,0,8,4,1,1,30
29240,29241,31,9,0,0,40,0,4,11,0,7,2,4,1,39
3996,3997,54,9,0,0,38,0,7,11,4,8,1,2,0,39
27669,27670,17,7,0,0,12,0,4,1,4,6,3,4,1,0
21588,21589,37,9,4386,0,45,1,4,11,2,4,0,4,1,39
26355,26356,23,10,0,0,40,0,1,15,2,1,2,4,0,39
20545,20546,50,15,0,0,45,1,5,14,2,10,0,4,1,39
30071,30072,36,11,0,0,54,0,4,8,0,1,4,2,0,39
16206,16207,30,10,0,0,40,1,4,15,2,3,0,4,1,39
1506,1507,58,9,0,0,40,0,7,11,2,4,0,4,1,39
14973,14974,24,11,0,0,40,0,4,8,2,14,0,4,1,39
15021,15022,40,13,0,0,45,0,1,9,4,10,1,4,0,39
38816,38817,40,10,0,0,30,0,6,15,0,4,4,4,1,39
40201,40202,25,9,0,0,40,0,0,11,4,0,3,4,1,39
16013,16014,41,10,0,0,48,0,4,15,6,1,4,2,0,39
13738,13739,25,15,0,0,30,0,4,14,4,10,1,4,0,39
4764,4765,65,15,0,1668,40,0,6,14,0,10,1,4,1,39
23497,23498,60,10,0,0,40,0,7,15,2,11,0,4,1,39
15194,15195,18,9,0,0,25,0,7,11,4,8,3,4,1,39
35149,35150,24,9,0,0,40,0,4,11,4,1,2,4,0,39
1780,1781,38,13,7298,0,40,1,4,9,2,12,0,4,1,39
3497,3498,35,10,0,0,60,1,6,15,2,3,0,4,1,39
48400,48401,72,9,0,0,8,0,0,11,2,0,0,4,1,39
22761,22762,39,13,0,0,40,1,4,9,2,3,0,4,1,39
24154,24155,46,13,0,0,50,1,4,9,2,12,0,4,1,19
5114,5115,29,9,0,0,55,0,6,11,2,4,0,4,1,39
12175,12176,21,10,0,0,40,0,0,15,4,0,3,4,0,39
38560,38561,55,5,0,0,45,0,4,6,2,12,0,4,1,39
2647,2648,50,4,0,0,49,0,4,5,2,12,0,3,1,6
2190,2191,50,7,0,0,70,1,4,1,2,14,0,4,1,39
20712,20713,40,13,0,0,45,0,4,9,0,10,1,4,0,39
9182,9183,46,10,0,0,48,1,4,15,2,12,0,4,1,39
18663,18664,27,9,0,0,39,0,4,11,2,1,0,4,1,39
40565,40566,40,9,0,0,40,0,4,11,0,1,1,4,0,39
18777,18778,54,7,0,0,50,1,4,1,0,3,3,4,0,39
32331,32332,50,9,0,0,45,0,4,11,0,3,1,4,0,39
45797,45798,26,11,0,0,45,0,4,8,4,10,1,4,1,39
31574,31575,21,10,0,1719,9,0,4,15,4,13,3,4,0,39
8505,8506,33,11,0,0,48,1,2,8,2,11,0,4,1,39
3741,3742,37,9,0,0,40,0,4,11,2,1,0,4,1,39
20814,20815,56,10,0,0,40,0,1,15,5,8,1,2,1,39
36619,36620,23,10,0,1719,30,0,0,15,4,0,3,4,0,39
9204,9205,37,13,0,0,50,1,4,9,2,13,0,4,1,39
46883,46884,37,10,0,0,40,0,4,15,0,1,1,4,0,39
40089,40090,48,13,0,0,40,1,1,9,2,10,0,4,1,39
41584,41585,42,10,0,0,45,0,4,15,2,3,0,4,1,39
44438,44439,53,13,0,0,40,1,4,9,2,10,0,4,1,39
3617,3618,37,9,0,0,56,0,6,11,0,5,4,4,1,39
35976,35977,42,13,0,0,37,0,2,9,0,10,4,4,0,39
10493,10494,48,14,0,0,50,1,2,12,2,10,0,4,1,39
19493,19494,23,11,0,0,40,0,4,8,4,1,1,4,0,39
46599,46600,35,11,0,0,40,0,4,8,2,7,0,4,1,39
8579,8580,21,10,0,0,25,0,4,15,4,12,3,2,1,39
44601,44602,17,7,0,0,20,0,4,1,4,8,3,4,1,39
22382,22383,52,7,0,0,20,0,4,1,0,7,1,2,0,39
28473,28474,31,10,0,0,42,0,4,15,4,3,4,4,1,26
36856,36857,33,10,0,0,40,0,4,15,4,4,3,4,0,39
20208,20209,33,13,0,0,65,0,5,9,2,12,0,4,1,39
45699,45700,64,9,0,0,24,0,0,11,2,0,0,4,1,39
17004,17005,52,9,0,0,40,0,4,11,2,12,0,4,1,39
34858,34859,34,13,15024,0,60,1,4,9,2,4,0,4,1,39
7444,7445,37,9,0,0,60,0,4,11,0,12,1,4,0,39
9116,9117,25,9,0,0,40,0,4,11,4,8,1,4,1,39
36963,36964,48,14,0,0,40,0,4,12,4,7,1,4,1,39
39863,39864,45,9,0,0,55,0,6,11,2,8,5,4,0,39
6310,6311,41,13,0,0,25,1,4,9,2,13,5,4,0,39
11711,11712,49,13,0,0,40,0,4,9,0,1,1,4,1,39
42830,42831,51,9,0,0,40,0,1,11,4,8,1,4,1,39
20233,20234,51,10,0,0,40,0,4,15,5,4,1,2,0,39
39394,39395,19,9,0,0,18,0,7,11,4,8,1,4,0,39
40869,40870,27,9,0,0,40,0,4,11,0,6,1,4,1,39
41093,41094,62,16,0,0,50,1,4,10,4,4,1,4,1,39
35098,35099,20,9,0,0,40,0,4,11,4,3,3,4,1,39
36678,36679,21,9,0,0,40,0,0,11,4,0,3,4,1,39
5640,5641,35,8,0,0,40,0,4,2,2,8,0,2,1,39
36296,36297,26,10,0,0,40,0,6,15,4,5,1,4,1,39
662,663,27,10,0,0,40,0,4,15,4,10,1,4,1,39
16119,16120,30,10,0,0,20,0,4,15,0,8,3,4,0,39
30720,30721,52,9,0,0,40,0,4,11,6,3,1,4,1,39
930,931,42,9,0,0,55,0,4,11,0,7,1,4,1,39
9364,9365,62,9,0,0,40,1,4,11,2,7,0,4,1,39
37748,37749,49,10,0,1887,40,1,4,15,2,3,0,4,1,39
31788,31789,52,13,0,0,40,1,2,9,2,11,0,4,1,39
23603,23604,21,11,0,0,40,0,4,8,4,3,3,2,1,39
42548,42549,20,10,0,0,40,0,7,15,4,6,3,4,1,39
20985,20986,27,5,0,0,50,0,4,6,4,8,3,4,1,26
12382,12383,36,10,0,0,40,0,4,15,4,1,1,4,0,39
10773,10774,49,10,0,0,30,0,4,15,6,12,4,4,0,39
13676,13677,24,9,0,0,50,0,4,11,4,3,3,4,1,39
22494,22495,49,10,0,0,40,0,6,15,2,3,0,4,1,39
22403,22404,60,10,0,0,50,0,6,15,2,4,0,4,1,39
15151,15152,27,12,4064,0,40,0,1,7,2,1,0,4,1,8
29791,29792,64,10,3411,0,15,0,0,15,2,0,0,4,1,39
16714,16715,42,9,0,0,40,0,4,11,4,8,3,4,0,39
10995,10996,20,10,0,0,40,0,0,15,4,0,1,4,1,39
24053,24054,48,10,0,0,20,0,0,15,2,0,5,4,0,39
9990,9991,18,8,0,0,25,0,4,2,4,8,3,4,0,39
15263,15264,49,5,0,0,40,0,4,6,2,3,0,4,1,39
32843,32844,23,9,0,0,25,0,4,11,4,6,1,4,0,39
1272,1273,28,12,0,0,80,0,4,7,4,8,1,4,0,39
5035,5036,55,9,0,0,30,0,4,11,2,9,5,4,0,39
39941,39942,34,10,0,0,40,0,5,15,4,14,4,4,1,39
2529,2530,49,14,0,0,56,1,1,12,4,4,1,4,1,39
28100,28101,58,10,0,0,12,0,4,15,2,12,0,4,1,39
33143,33144,23,13,13550,0,50,1,4,9,4,10,3,4,1,39
14254,14255,21,10,0,0,30,0,0,15,4,0,3,4,1,39
46285,46286,50,11,0,0,20,0,4,8,0,8,1,4,0,39
29900,29901,38,14,0,0,65,1,4,12,2,4,0,4,1,39
38702,38703,19,9,0,0,35,0,4,11,4,14,3,4,1,39
46819,46820,26,13,0,0,40,0,4,9,2,4,0,4,1,39
23389,23390,39,9,0,0,45,1,4,11,2,7,0,4,1,39
7869,7870,50,6,0,0,56,0,1,0,5,3,1,4,1,39
15725,15726,23,9,0,0,38,0,4,11,4,14,1,4,1,39
12399,12400,35,9,0,0,40,0,4,11,2,5,0,4,1,39
6831,6832,45,14,0,0,50,0,4,12,0,10,4,4,0,39
45213,45214,39,13,0,0,45,1,4,9,2,12,0,4,1,39
188,189,31,14,0,0,50,0,4,12,2,10,5,4,0,39
21839,21840,46,9,0,0,36,0,4,11,2,7,5,2,0,39
32112,32113,32,13,0,0,50,0,5,9,2,3,0,4,1,2
45913,45914,40,10,0,0,40,0,7,15,2,11,0,4,1,39
27437,27438,43,14,0,0,50,1,4,12,0,4,1,4,0,39
39750,39751,27,9,0,0,40,0,6,11,4,5,3,4,1,39
16087,16088,40,9,0,1980,48,0,4,11,0,7,1,4,1,39
30075,30076,35,5,2635,0,30,0,6,6,2,3,0,4,1,39
26255,26256,20,9,0,0,40,0,4,11,4,8,3,4,0,26
43064,43065,37,10,0,0,35,0,4,15,4,13,1,4,1,39
30535,30536,29,14,0,0,20,0,4,12,2,12,0,4,1,39
39627,39628,64,9,0,0,4,0,0,11,6,0,1,4,0,39
28935,28936,48,9,0,0,16,1,4,11,2,6,5,4,0,39
35913,35914,57,10,0,0,90,1,4,15,3,12,3,1,0,39
14293,14294,53,9,0,0,58,0,1,11,6,4,1,4,0,39
4105,4106,46,10,0,0,45,0,4,15,0,6,1,4,1,39
37219,37220,89,13,0,0,40,0,4,9,2,12,0,4,1,39
32318,32319,34,13,0,0,40,1,4,9,2,3,0,4,1,39
79,80,31,4,0,0,40,0,2,5,2,5,0,4,1,39
20573,20574,22,10,0,0,43,0,4,15,5,12,4,4,0,39
178,179,18,9,0,0,12,0,4,11,4,8,3,4,1,39
18307,18308,33,3,0,0,40,0,4,4,0,6,4,4,1,26
23979,23980,44,10,0,0,40,0,4,15,2,10,0,4,1,39
8886,8887,41,2,0,0,40,0,4,3,2,5,0,4,1,26
24553,24554,30,9,0,0,50,0,4,11,4,7,1,4,1,6
47383,47384,39,14,0,0,28,1,2,12,2,10,5,4,0,39
38573,38574,49,15,15024,0,35,1,6,14,2,10,0,4,1,39
31170,31171,55,9,0,0,46,0,4,11,2,10,0,4,1,39
5996,5997,20,7,0,0,60,0,4,1,4,14,3,4,1,39
33433,33434,31,13,0,0,50,1,4,9,2,3,0,4,1,39
36273,36274,37,15,0,1564,55,1,6,14,4,10,3,4,1,39
11146,11147,29,11,0,0,40,1,1,8,2,3,0,4,1,39
32774,32775,39,13,0,0,40,0,4,9,2,14,0,4,1,39
38437,38438,57,9,0,0,30,0,4,11,2,9,0,4,1,39
17224,17225,46,13,0,0,40,1,1,9,2,4,0,4,1,39
38235,38236,45,15,0,0,38,1,6,14,2,10,0,4,1,39
11392,11393,42,12,0,0,40,0,4,7,2,13,0,4,1,39
46705,46706,53,9,0,0,45,1,5,11,2,4,0,4,1,39
18994,18995,55,10,0,0,38,0,4,15,0,8,4,4,0,39
45319,45320,48,14,0,0,44,0,2,12,6,10,4,4,0,39
9840,9841,24,9,0,0,30,0,4,11,4,1,1,4,0,39
47143,47144,19,10,0,0,35,0,4,15,4,8,1,4,1,39
22910,22911,19,8,15024,0,40,1,0,2,2,0,2,4,0,39
42806,42807,39,6,0,0,40,0,4,0,5,7,3,4,1,39
16826,16827,27,9,0,0,40,0,4,11,2,4,5,4,0,39
48830,48831,32,9,0,0,40,0,4,11,2,6,0,4,1,39
15965,15966,39,14,1506,0,40,0,4,12,0,10,3,4,0,39
45152,45153,51,10,0,0,40,0,4,15,4,4,4,2,0,39
31563,31564,36,9,0,0,50,0,4,11,2,13,0,4,1,39
8164,8165,23,4,0,0,40,0,4,5,4,7,3,4,1,39
9572,9573,25,7,0,0,32,0,4,1,4,8,4,2,0,39
39384,39385,20,9,0,0,35,0,4,11,4,14,3,4,0,39
11747,11748,37,13,7298,0,40,1,1,9,2,1,0,1,1,30
8013,8014,45,10,0,0,65,1,4,15,2,12,0,4,1,39
19672,19673,69,9,0,0,8,0,4,11,6,6,1,4,0,39
26589,26590,60,9,0,0,50,0,6,11,2,5,0,0,1,39
32548,32549,65,15,1086,0,60,0,6,14,4,10,1,4,1,39
12132,12133,72,9,6360,0,40,0,4,11,6,1,1,4,0,39
19370,19371,55,9,3103,0,40,1,4,11,2,3,0,4,1,39
38588,38589,26,9,0,0,40,0,4,11,2,6,5,4,0,39
8036,8037,53,13,0,1902,40,1,4,9,2,4,0,2,1,39
32787,32788,46,13,15024,0,38,1,4,9,2,10,0,4,1,39
30312,30313,42,4,0,0,40,0,4,5,0,12,1,4,0,39
10165,10166,36,14,0,0,40,0,4,12,2,8,0,4,1,39
48118,48119,26,10,0,0,38,0,0,15,1,0,0,2,1,39
24531,24532,46,9,0,0,50,0,4,11,5,6,4,4,0,29
28665,28666,29,15,0,0,55,0,4,14,4,10,1,1,1,39
22490,22491,23,9,0,0,40,0,4,11,4,12,3,4,1,39
47232,47233,41,10,0,0,40,1,7,15,2,10,0,4,1,39
21579,21580,28,12,0,0,65,0,4,7,4,12,1,4,1,39
25047,25048,47,9,0,0,40,0,4,11,0,10,4,0,0,39
18985,18986,45,14,0,0,40,0,2,12,0,10,4,4,0,39
42819,42820,35,9,0,0,40,1,4,11,2,4,5,4,0,39
15986,15987,38,10,7443,0,40,0,4,15,0,1,1,4,0,39
20551,20552,21,10,0,0,40,0,0,15,4,0,4,3,0,39
44551,44552,35,7,0,0,40,0,4,1,4,3,1,4,1,39
7392,7393,32,10,0,0,40,0,4,15,0,10,1,4,1,39
22775,22776,53,9,0,0,40,0,4,11,2,3,0,4,1,26
38488,38489,33,11,0,0,40,0,4,8,0,1,4,4,0,39
6098,6099,58,9,0,0,36,0,4,11,0,1,4,2,0,39
23538,23539,50,9,0,0,60,0,0,11,2,0,0,4,1,39
41703,41704,27,10,0,0,32,0,4,15,4,13,3,3,0,23
48577,48578,32,9,0,0,40,0,2,11,2,3,0,4,1,39
34137,34138,44,9,0,0,40,1,1,11,2,3,0,4,1,39
42752,42753,31,9,0,0,65,0,4,11,2,14,0,4,1,39
41499,41500,70,9,0,0,40,0,2,11,2,12,0,4,1,39
5902,5903,30,9,0,0,50,0,6,11,2,12,0,4,1,39
27921,27922,43,10,0,0,45,0,4,15,0,1,1,4,1,39
36852,36853,40,9,0,0,40,0,4,11,2,6,0,4,1,39
35610,35611,28,12,0,0,40,0,4,7,4,3,1,4,1,39
41412,41413,62,9,0,0,40,1,0,11,2,0,0,4,1,39
47484,47485,44,14,0,0,40,0,4,12,4,10,1,1,0,30
31469,31470,23,10,0,0,60,1,4,15,2,14,0,4,1,39
3456,3457,22,10,0,0,20,0,0,15,4,0,3,4,0,39
19143,19144,53,16,10520,0,40,1,2,10,0,10,1,4,0,39
12498,12499,28,13,0,0,5,0,6,9,2,12,5,4,0,39
35950,35951,58,13,0,0,47,1,4,9,2,10,0,4,1,39
37842,37843,39,9,0,0,40,1,4,11,2,1,5,4,0,39
39353,39354,39,9,0,0,40,0,4,11,0,6,1,4,0,39
40521,40522,26,13,0,0,20,0,4,9,2,12,5,4,0,39
35778,35779,35,7,0,0,32,0,2,1,2,10,5,2,0,39
20614,20615,27,9,0,0,40,0,2,11,4,10,3,2,0,39
12961,12962,37,13,0,0,60,1,4,9,2,4,0,4,1,39
45890,45891,44,9,10520,0,50,1,4,11,4,12,1,4,0,39
43463,43464,38,9,0,0,30,0,4,11,4,1,3,1,1,39
9992,9993,44,9,0,0,40,0,4,11,0,7,3,2,0,39
21239,21240,44,9,0,0,40,0,4,11,2,5,0,3,1,39
23921,23922,29,3,0,0,40,0,4,4,2,5,0,4,1,26
47812,47813,59,11,0,0,40,0,4,8,0,1,1,4,0,39
9679,9680,37,9,0,0,40,0,4,11,2,3,0,4,1,39
33407,33408,29,13,0,0,50,1,4,9,2,4,0,4,1,39
19717,19718,39,9,0,0,40,0,6,11,2,12,0,4,1,39
24912,24913,34,9,0,0,40,0,4,11,5,1,4,4,1,39
33766,33767,20,10,0,0,30,0,0,15,4,0,3,4,1,39
37484,37485,31,10,0,1504,40,0,4,15,4,12,1,4,1,39
48049,48050,32,14,0,0,48,0,4,12,4,4,1,4,1,39
31452,31453,55,14,3103,0,45,1,2,12,2,10,5,4,0,39
46043,46044,33,10,5013,0,40,0,4,15,2,7,0,4,1,39
12979,12980,45,11,0,1977,50,1,4,8,2,4,0,4,1,39
38712,38713,32,9,0,0,40,0,6,11,4,3,3,2,1,39
30513,30514,17,7,0,0,10,0,0,1,4,0,3,4,0,39
15855,15856,30,12,0,0,40,0,4,7,4,10,3,4,0,39
8530,8531,28,12,0,1980,40,0,2,7,4,1,1,4,0,39
47075,47076,28,9,0,0,40,0,4,11,3,8,1,1,0,35
45958,45959,30,9,0,0,40,0,4,11,4,4,1,4,1,33
37193,37194,32,9,0,0,40,0,4,11,2,14,0,4,1,39
47458,47459,49,13,0,0,40,0,4,9,0,4,1,4,0,39
8472,8473,75,13,0,0,6,0,0,9,2,0,0,4,1,39
230,231,35,7,3674,0,40,0,4,1,5,14,1,2,1,39
34882,34883,35,9,0,0,40,0,1,11,4,1,3,4,1,39
43250,43251,31,10,0,0,45,1,4,15,2,3,0,4,1,39
18119,18120,64,11,0,0,30,0,6,8,2,5,0,4,1,39
31313,31314,38,4,0,0,30,0,0,5,0,0,4,2,0,39
14084,14085,31,2,0,0,37,0,4,3,4,6,1,4,1,26
44692,44693,17,7,0,0,15,0,4,1,4,6,3,4,1,39
12770,12771,41,16,0,0,60,1,4,10,2,10,0,4,1,39
19219,19220,37,12,0,1977,45,1,4,7,2,12,0,4,1,39
25209,25210,41,9,0,0,50,1,4,11,2,14,0,4,1,39
29333,29334,25,13,0,0,30,0,4,9,4,3,3,4,1,2
13235,13236,39,10,0,1721,55,0,4,15,0,8,1,4,0,39
8799,8800,60,12,0,0,40,0,4,7,0,8,1,4,0,39
21130,21131,49,13,0,0,40,0,4,9,4,13,4,1,0,19
19305,19306,37,10,0,0,52,0,2,15,5,11,3,3,1,39
44858,44859,34,12,0,0,40,0,4,7,4,13,4,4,0,39
26644,26645,54,6,0,0,10,0,6,0,0,8,1,2,0,39
18391,18392,39,9,0,0,40,0,4,11,4,7,4,2,0,39
28897,28898,31,13,0,0,40,0,4,9,4,13,1,4,1,39
19712,19713,61,7,0,0,36,0,4,1,0,8,4,4,0,39
41521,41522,46,10,3103,0,40,1,4,15,2,4,0,4,1,39
35671,35672,41,14,0,0,60,1,1,12,2,3,0,4,1,19
22217,22218,53,9,3103,0,72,0,6,11,2,3,0,2,1,39
23027,23028,59,4,4865,0,40,0,4,5,4,5,4,4,1,39
24173,24174,27,11,0,0,60,0,4,8,2,8,0,4,1,39
8566,8567,35,9,0,0,40,1,2,11,2,3,0,4,1,39
